Age;AnneesPratique;Federe;Nombtr3000;Boussole/GPS;Chaussures;sacados;RadioTel;TrousseSecours;id_proc;pico;Avis;bornes;Sexe
27;20;0;4;0;3;0;0;1;M;Posets;5;[20,30[;F
25;5;0;7;1;4;1;1;1;PV;Posets;1;[20,30[;H
45;22;1;30;1;4;1;1;1;PV;Posets;5;[40,50[;H
27;18;1;6;1;3;1;0;1;PV;Posets;5;[20,30[;H
28;18;1;10;1;3;0;0;1;PV;Posets;5;[20,30[;H
29;12;1;5;0;3;1;1;1;CT;Posets;4;[20,30[;H
31;20;1;5;0;4;1;1;1;CT;Posets;1;[30,40[;F
35;23;1;60;1;4;1;0;1;PV;Posets;4;[30,40[;H
21;5;1;5;1;4;1;0;1;PV;Posets;5;[20,30[;H
30;5;1;33;1;4;1;0;1;PV;Posets;4;[30,40[;H
34;3;1;10;1;4;1;1;1;AR;Posets;3;[30,40[;H
34;4;1;6;1;4;1;1;1;AR;Posets;1;[30,40[;H
29;8;0;25;1;4;1;1;1;CT;Posets;3;[20,30[;H
26;8;1;25;1;4;1;1;1;CT;Posets;5;[20,30[;H
30;4;1;10;1;3;1;1;1;CL;Posets;4;[30,40[;H
34;4;0;2;1;3;1;1;1;CL;Posets;1;[30,40[;H
33;10;1;6;1;4;1;1;1;CL;Posets;5;[30,40[;H
34;10;1;1;1;3;1;1;1;CL;Posets;1;[30,40[;F
35;12;1;65;1;3;1;0;1;FRA;Posets;4;[30,40[;H
34;12;0;5;1;3;1;0;1;FRA;Posets;3;[30,40[;F
38;8;1;7;1;4;1;1;1;NA;Posets;3;[30,40[;H
27;8;1;7;1;4;1;1;1;NA;Posets;2;[20,30[;H
24;16;0;5;1;3;1;1;1;CT;Posets;2;[20,30[;H
24;12;0;2;1;3;1;1;1;CT;Posets;4;[20,30[;H
25;10;0;5;1;3;1;1;1;CT;Posets;3;[20,30[;H
26;14;1;7;1;3;1;1;1;CT;Posets;2;[20,30[;H
30;14;1;7;1;3;1;1;1;CT;Posets;2;[30,40[;F
51;8;0;5;0;3;1;0;1;CT;Posets;4;[50,60[;H
23;1;0;7;0;4;1;0;1;CT;Posets;5;[20,30[;H
21;7;1;25;0;4;1;0;1;CT;Posets;5;[20,30[;H
24;9;1;20;0;3;1;1;0;PV;Posets;1;[20,30[;H
22;9;1;20;0;4;1;1;0;PV;Posets;5;[20,30[;H
50;25;1;40;1;3;1;1;1;NA;Posets;5;[50,60[;H
47;16;1;48;1;3;1;1;1;NA;Posets;3;[40,50[;H
46;25;1;35;1;3;1;1;1;NA;Posets;1;[40,50[;H
44;30;0;2;0;3;1;0;0;PV;Posets;3;[40,50[;H
41;30;0;3;1;3;1;0;0;IRL;Posets;4;[40,50[;H
33;20;0;1;1;3;1;0;0;IRL;Posets;4;[30,40[;H
29;3;0;3;1;3;1;1;1;VC;Posets;1;[20,30[;H
27;10;1;3;1;4;1;1;1;VC;Posets;1;[20,30[;H
28;10;0;3;1;3;1;1;1;VC;Posets;5;[20,30[;H
47;25;0;50;1;3;1;0;1;FRA;Posets;4;[40,50[;H
38;20;0;8;1;4;1;1;1;PV;Posets;4;[30,40[;H
36;10;0;1;1;3;1;1;1;PV;Posets;2;[30,40[;F
42;25;0;20;1;3;1;0;1;CT;Posets;3;[40,50[;H
39;10;0;5;1;3;0;0;1;CT;Posets;2;[30,40[;F
50;10;0;2;0;3;0;1;0;M;Posets;3;[50,60[;H
20;10;0;2;0;3;1;1;0;M;Posets;4;[20,30[;H
45;20;0;4;1;3;1;0;1;PV;Posets;2;[40,50[;H
47;20;0;4;1;4;1;0;1;PV;Posets;1;[40,50[;H
43;14;0;4;1;3;1;0;1;PV;Posets;1;[40,50[;F
22;1;0;10;1;4;1;1;1;CT;Posets;1;[20,30[;H
20;10;1;60;1;4;1;1;1;CT;Posets;2;[20,30[;H
42;25;0;90;1;4;1;1;1;CT;Posets;2;[40,50[;H
25;8;1;50;1;4;1;1;1;CT;Posets;4;[20,30[;H
27;1;0;10;1;3;1;1;1;CT;Posets;5;[20,30[;H
25;5;0;20;1;2;1;1;1;CT;Posets;2;[20,30[;H
26;5;1;19;1;3;1;1;1;CT;Posets;1;[20,30[;F
37;8;0;10;0;4;1;1;1;CT;Posets;4;[30,40[;H
31;18;0;10;0;4;1;1;1;CT;Posets;3;[30,40[;H
25;10;0;10;0;4;1;1;1;CT;Posets;2;[20,30[;F
33;7;0;10;0;3;1;1;1;CT;Posets;1;[30,40[;H
34;7;0;10;0;4;1;1;1;CT;Posets;5;[30,40[;H
35;7;0;10;0;4;1;1;1;CT;Posets;1;[30,40[;H
23;6;1;3;0;3;1;1;1;CT;Posets;4;[20,30[;H
20;6;0;3;0;3;1;1;1;CT;Posets;2;[20,30[;F
19;9;0;12;0;3;1;1;1;CT;Posets;3;[10,20[;F
50;25;0;20;0;4;1;1;1;CT;Posets;5;[50,60[;H
29;7;0;7;0;4;1;1;1;CT;Posets;2;[20,30[;H
33;3;0;3;0;3;1;1;1;CT;Posets;2;[30,40[;H
26;1;0;1;0;3;1;1;1;CT;Posets;2;[20,30[;F
42;30;0;7;0;3;1;0;0;PV;Posets;5;[40,50[;H
52;30;0;5;0;3;1;0;0;PV;Posets;2;[50,60[;H
21;4;0;2;1;3;1;1;0;CB;Posets;5;[20,30[;H
39;25;1;30;1;3;1;1;0;CB;Posets;1;[30,40[;H
29;10;1;25;1;3;1;1;1;CT;Posets;3;[20,30[;H
21;5;0;7;1;3;1;1;1;CT;Posets;4;[20,30[;H
25;9;0;9;1;3;1;1;1;CT;Posets;4;[20,30[;F
15;5;1;4;1;4;1;1;1;CT;Posets;5;[10,20[;H
28;0;0;1;1;3;1;1;1;CT;Posets;5;[20,30[;H
16;4;0;5;1;3;1;1;1;CT;Posets;3;[10,20[;F
29;12;1;97;1;4;1;1;1;CT;Posets;2;[20,30[;H
16;3;0;5;1;3;1;1;1;CT;Posets;2;[10,20[;F
23;3;0;1;1;3;1;1;1;CT;Posets;2;[20,30[;H
23;10;0;6;0;4;1;0;1;CT;Posets;3;[20,30[;H
31;8;1;13;0;4;1;0;1;CT;Posets;2;[30,40[;H
16;2;1;2;1;3;1;1;1;CT;Posets;5;[10,20[;H
28;12;1;25;1;4;1;1;1;CT;Posets;5;[20,30[;H
15;2;1;4;1;3;1;1;1;CT;Posets;3;[10,20[;H
18;2;1;2;1;4;1;1;1;CT;Posets;4;[10,20[;H
41;15;0;6;0;3;1;0;0;CT;Posets;3;[40,50[;H
23;6;0;1;1;4;1;1;1;NA;Posets;5;[20,30[;H
21;10;0;3;1;4;1;1;1;NA;Posets;3;[20,30[;H
36;10;0;3;1;4;1;1;1;NA;Posets;2;[30,40[;H
22;10;0;3;1;3;1;1;1;NA;Posets;4;[20,30[;H
28;10;0;1;1;3;0;1;1;NA;Posets;2;[20,30[;H
22;10;0;1;1;4;0;1;1;NA;Posets;3;[20,30[;H
29;10;0;2;1;4;0;1;1;NA;Posets;4;[20,30[;H
30;11;0;15;1;3;1;1;1;AR;Posets;1;[30,40[;H
27;1;0;1;1;3;1;1;1;AR;Posets;4;[20,30[;H
22;5;0;20;1;3;1;1;1;CT;Posets;4;[20,30[;H
20;5;0;10;1;3;0;1;1;CT;Posets;2;[20,30[;H
22;5;0;20;1;4;1;1;1;CT;Posets;1;[20,30[;H
22;5;0;3;1;4;1;1;1;CT;Posets;4;[20,30[;H
32;20;1;20;1;3;1;0;1;FRA;Posets;5;[30,40[;H
21;6;0;2;1;3;1;0;1;BEL;Posets;4;[20,30[;H
20;3;0;2;1;3;1;0;1;BEL;Posets;2;[20,30[;H
30;3;0;1;1;3;1;0;1;BEL;Posets;5;[30,40[;F
32;15;1;20;0;4;1;1;1;PV;Posets;1;[30,40[;H
31;6;1;6;0;4;0;1;1;PV;Posets;5;[30,40[;H
38;20;0;20;0;4;1;1;1;CT;Posets;2;[30,40[;H
28;10;0;8;0;4;1;1;1;CT;Posets;5;[20,30[;F
46;5;0;10;1;4;1;0;1;FRA;Posets;5;[40,50[;H
48;5;0;10;1;3;1;0;1;FRA;Posets;3;[40,50[;F
24;6;1;7;1;4;1;0;1;VC;Posets;1;[20,30[;H
22;5;1;6;1;4;1;0;1;VC;Posets;3;[20,30[;H
21;5;0;4;1;3;1;0;1;VC;Posets;2;[20,30[;H
42;20;1;12;1;4;1;0;1;CB;Posets;1;[40,50[;H
34;4;1;7;1;4;1;0;1;CB;Posets;2;[30,40[;H
50;30;1;25;1;4;1;0;1;CB;Posets;2;[50,60[;H
39;20;1;30;1;4;1;0;1;CB;Posets;3;[30,40[;H
22;7;1;11;1;4;1;0;1;CB;Posets;3;[20,30[;H
44;4;1;12;1;3;1;0;1;CB;Posets;5;[40,50[;H
26;20;1;32;1;4;1;1;1;PV;Garmo Negro;3;[20,30[;H
29;15;1;15;1;4;1;1;1;PV;Garmo Negro;3;[20,30[;H
22;8;1;6;1;4;1;1;1;PV;Garmo Negro;3;[20,30[;H
25;5;1;5;1;4;1;1;1;PV;Garmo Negro;4;[20,30[;H
27;6;1;15;1;3;1;1;1;PV;Garmo Negro;1;[20,30[;F
51;40;1;20;0;4;1;0;1;PV;Bisaurín;4;[50,60[;H
48;30;1;15;0;3;0;0;1;PV;Bisaurín;3;[40,50[;F
48;10;1;7;1;3;1;1;0;PV;Bisaurín;3;[40,50[;H
55;10;0;8;1;4;1;1;0;PV;Bisaurín;1;[50,60[;H
47;10;1;20;1;3;1;1;0;PV;Bisaurín;5;[40,50[;H
46;10;0;25;1;4;1;1;0;PV;Bisaurín;5;[40,50[;H
33;20;1;5;1;3;1;0;0;FRA;Bisaurín;1;[30,40[;H
31;15;1;5;1;3;1;0;0;FRA;Bisaurín;5;[30,40[;H
39;15;0;5;1;3;1;0;0;FRA;Bisaurín;4;[30,40[;H
39;8;0;2;1;4;1;0;0;FRA;Bisaurín;5;[30,40[;H
42;10;0;3;1;3;1;0;0;FRA;Bisaurín;2;[40,50[;F
40;10;0;4;1;3;1;0;0;FRA;Bisaurín;1;[40,50[;F
23;3;1;0;1;3;1;1;1;AR;Bisaurín;2;[20,30[;H
22;3;0;0;1;3;1;1;1;AR;Bisaurín;1;[20,30[;H
24;3;0;0;1;3;1;1;1;AR;Bisaurín;4;[20,30[;H
43;20;1;20;1;3;1;0;0;M;Bisaurín;5;[40,50[;H
44;15;0;15;1;4;1;0;0;M;Bisaurín;4;[40,50[;H
53;15;0;20;1;4;1;0;0;M;Bisaurín;2;[50,60[;H
51;20;1;20;1;3;1;0;0;M;Bisaurín;4;[50,60[;H
50;41;1;30;0;3;1;1;0;CT;Bisaurín;1;[50,60[;H
48;40;1;2;1;3;1;1;0;PV;Bisaurín;1;[40,50[;H
14;10;0;0;1;3;1;1;0;PV;Bisaurín;3;[10,20[;F
30;5;0;100;1;4;1;1;1;PV;Bisaurín;5;[30,40[;H
26;6;0;100;1;3;1;1;1;PV;Bisaurín;1;[20,30[;F
47;40;0;0;0;4;1;0;1;PV;Bisaurín;4;[40,50[;H
30;20;0;0;0;4;1;0;1;PV;Bisaurín;4;[30,40[;H
19;10;0;0;0;3;1;0;1;PV;Bisaurín;5;[10,20[;H
10;10;0;0;0;3;1;0;1;PV;Bisaurín;2;[10,20[;H
16;10;0;0;0;3;1;0;1;PV;Bisaurín;1;[10,20[;H
28;20;0;0;0;4;1;0;1;PV;Bisaurín;2;[20,30[;H
27;20;0;0;0;3;0;0;1;PV;Bisaurín;2;[20,30[;F
23;10;1;5;0;4;1;0;0;NA;Bisaurín;3;[20,30[;H
20;10;0;1;0;3;1;0;0;NA;Bisaurín;5;[20,30[;H
17;12;1;30;0;3;1;1;1;CT;Bisaurín;1;[10,20[;H
55;33;1;50;0;4;1;1;1;CT;Bisaurín;4;[50,60[;H
51;33;1;50;0;4;1;1;1;CT;Bisaurín;2;[50,60[;F
51;0;0;0;0;3;1;1;1;CT;Bisaurín;2;[50,60[;F
31;0;0;0;0;4;1;1;1;CT;Bisaurín;3;[30,40[;F
13;0;0;0;0;4;1;1;1;CT;Bisaurín;2;[10,20[;F
29;4;0;2;0;3;1;0;0;NA;Bisaurín;4;[20,30[;H
25;20;0;3;0;3;1;0;0;NA;Bisaurín;1;[20,30[;F
32;17;0;1;0;2;1;0;0;CM;Bisaurín;1;[30,40[;H
29;6;0;0;0;3;0;0;0;CM;Bisaurín;4;[20,30[;F
32;30;0;12;0;4;1;0;0;LR;Bisaurín;5;[30,40[;H
26;2;0;0;0;3;0;0;0;LR;Bisaurín;3;[20,30[;F
29;15;0;4;1;3;1;1;1;M;Bisaurín;4;[20,30[;H
28;15;0;4;1;3;1;1;1;M;Bisaurín;3;[20,30[;H
27;2;0;0;1;3;1;1;1;M;Bisaurín;5;[20,30[;F
25;10;0;2;1;3;1;1;1;M;Bisaurín;4;[20,30[;F
52;20;0;3;0;3;1;1;1;AR;Bisaurín;2;[50,60[;H
49;20;0;0;0;3;1;1;1;AR;Bisaurín;4;[40,50[;H
47;15;0;0;0;3;1;1;1;AR;Bisaurín;2;[40,50[;H
54;20;0;3;0;3;1;1;1;AR;Bisaurín;2;[50,60[;F
53;40;1;8;1;2;1;1;1;AR;Bisaurín;5;[50,60[;H
51;40;0;8;1;3;1;1;1;AR;Bisaurín;1;[50,60[;H
41;34;0;30;1;4;1;1;1;AR;Bisaurín;2;[40,50[;H
43;30;0;30;1;3;1;1;1;AR;Bisaurín;5;[40,50[;H
31;5;1;15;0;3;1;0;0;AR;Bisaurín;3;[30,40[;H
43;30;1;0;0;3;1;0;0;AR;Bisaurín;4;[40,50[;H
36;8;1;5;0;3;1;0;0;AR;Bisaurín;2;[30,40[;H
39;0;0;0;0;2;1;0;0;AR;Bisaurín;1;[30,40[;F
23;5;0;10;0;4;1;1;1;NA;Tendeñera;4;[20,30[;H
50;25;0;30;0;4;1;1;1;NA;Tendeñera;5;[50,60[;H
39;17;1;19;1;4;1;1;1;PV;Tendeñera;1;[30,40[;H
37;17;1;10;1;3;1;1;1;PV;Tendeñera;5;[30,40[;F
27;7;1;12;1;3;1;1;1;VC;Posets;5;[20,30[;H
27;3;1;6;1;3;1;1;1;VC;Posets;5;[20,30[;H
48;30;0;4;0;2;1;0;0;AR;Bisaurín;2;[40,50[;H
28;3;0;0;0;3;1;1;1;VC;Bisaurín;5;[20,30[;H
29;3;0;0;0;3;1;1;1;VC;Bisaurín;1;[20,30[;F
46;0;0;0;0;2;1;0;0;NLD;Bisaurín;2;[40,50[;H
39;30;1;2;0;3;1;0;1;CN;Bisaurín;2;[30,40[;H
25;8;0;2;0;2;1;0;1;CN;Bisaurín;3;[20,30[;H
47;6;0;3;0;2;1;0;1;CN;Bisaurín;3;[40,50[;H
34;12;0;20;0;2;1;0;1;CN;Bisaurín;4;[30,40[;H
35;10;0;1;0;2;1;0;1;CN;Bisaurín;4;[30,40[;H
34;20;0;2;0;3;1;0;1;CN;Bisaurín;2;[30,40[;H
33;15;0;7;0;3;1;0;1;CN;Bisaurín;3;[30,40[;H
23;10;0;3;0;2;1;0;1;CN;Bisaurín;4;[20,30[;H
38;30;0;4;0;2;1;0;1;CN;Bisaurín;2;[30,40[;H
54;40;1;10;1;3;1;0;0;CT;Bisaurín;4;[50,60[;H
53;30;0;10;1;3;1;0;0;CT;Bisaurín;3;[50,60[;H
52;30;0;10;1;3;1;0;0;CT;Bisaurín;3;[50,60[;H
51;30;0;10;1;3;1;0;0;CT;Bisaurín;4;[50,60[;H
53;30;0;10;1;3;0;0;0;CT;Bisaurín;4;[50,60[;F
24;6;0;0;0;3;1;1;0;PV;Bisaurín;1;[20,30[;H
46;40;1;10;0;2;1;1;0;PV;Bisaurín;3;[40,50[;H
35;0;0;0;0;3;1;1;0;PV;Bisaurín;5;[30,40[;H
33;0;0;0;0;2;0;1;0;PV;Bisaurín;1;[30,40[;H
36;10;0;0;0;2;1;1;0;AR;Bisaurín;4;[30,40[;H
32;10;0;0;0;2;0;1;0;AR;Bisaurín;2;[30,40[;F
56;25;0;2;0;3;1;1;0;CT;Bisaurín;1;[50,60[;H
16;10;0;2;0;3;0;1;0;CT;Bisaurín;3;[10,20[;H
30;20;1;12;1;3;1;1;1;PV;Bisaurín;1;[30,40[;H
27;20;0;2;1;3;1;1;1;PV;Bisaurín;1;[20,30[;F
21;3;0;0;0;3;1;1;0;PV;Bisaurín;4;[20,30[;H
23;3;0;0;0;3;1;1;0;PV;Bisaurín;2;[20,30[;H
25;3;0;0;0;3;1;1;0;PV;Bisaurín;3;[20,30[;H
25;3;0;0;0;3;1;1;0;PV;Bisaurín;4;[20,30[;H
23;3;0;0;0;3;1;1;0;PV;Bisaurín;1;[20,30[;H
21;3;0;0;0;3;1;1;0;PV;Bisaurín;3;[20,30[;H
24;0;0;1;0;3;1;0;0;PV;Bisaurín;4;[20,30[;H
47;35;0;15;0;2;1;0;0;AR;Bisaurín;1;[40,50[;H
46;5;0;0;0;2;0;0;0;AR;Bisaurín;1;[40,50[;H
33;15;1;15;1;3;1;1;1;PV;Bisaurín;2;[30,40[;H
52;30;1;5;1;3;1;1;1;PV;Bisaurín;1;[50,60[;H
37;15;0;5;1;3;1;0;0;M;Bisaurín;3;[30,40[;H
31;7;0;4;1;3;1;0;0;M;Bisaurín;5;[30,40[;F
38;10;1;6;0;4;1;1;0;PV;Bisaurín;5;[30,40[;H
34;10;1;6;0;3;1;1;0;PV;Bisaurín;1;[30,40[;H
45;10;0;0;1;3;1;0;0;AR;Bisaurín;2;[40,50[;H
44;25;0;50;1;3;1;0;0;AR;Bisaurín;1;[40,50[;H
45;25;0;3;1;2;1;0;0;AR;Bisaurín;5;[40,50[;H
38;0;0;0;0;2;0;0;0;PV;Bisaurín;5;[30,40[;H
38;0;0;3;0;3;1;0;0;AN;Bisaurín;4;[30,40[;H
35;6;1;4;0;2;0;0;1;CM;Bisaurín;2;[30,40[;H
34;15;1;14;0;4;1;0;1;CM;Bisaurín;5;[30,40[;H
58;10;0;0;0;3;1;1;0;FRA;Bisaurín;2;[50,60[;H
55;10;0;0;0;3;1;1;0;FRA;Bisaurín;5;[50,60[;F
58;20;1;28;0;3;1;0;0;FRA;Bisaurín;5;[50,60[;H
62;40;0;0;0;3;1;0;0;FRA;Bisaurín;3;[60,70[;H
37;25;0;0;0;3;1;0;0;PV;Bisaurín;4;[30,40[;H
59;25;1;7;1;2;1;1;1;FRA;Bisaurín;5;[50,60[;H
50;1;1;0;1;3;1;1;1;FRA;Bisaurín;2;[50,60[;H
38;20;0;2;1;5;1;1;1;FRA;Monte Perdido;3;[30,40[;H
39;20;0;10;1;5;1;1;1;FRA;Monte Perdido;3;[30,40[;H
27;0;0;1;0;3;0;1;0;CT;Monte Perdido;3;[20,30[;H
24;0;0;1;0;3;1;1;0;CT;Monte Perdido;2;[20,30[;F
31;12;1;12;0;3;1;0;0;PV;Monte Perdido;4;[30,40[;H
33;12;1;12;0;3;1;0;0;PV;Monte Perdido;3;[30,40[;F
31;17;0;0;0;3;1;0;1;CB;Monte Perdido;5;[30,40[;H
30;17;0;3;0;2;0;0;1;CB;Monte Perdido;1;[30,40[;H
45;10;0;4;1;4;1;0;1;FRA;Monte Perdido;3;[40,50[;H
47;10;0;4;1;3;0;0;1;FRA;Monte Perdido;2;[40,50[;F
43;18;1;15;1;4;0;0;1;AUT;Monte Perdido;3;[40,50[;H
31;6;0;1;0;2;1;1;0;PV;Monte Perdido;1;[30,40[;H
19;0;0;1;0;3;0;1;0;CT;Monte Perdido;5;[10,20[;H
19;0;0;1;0;3;0;1;0;CT;Monte Perdido;3;[10,20[;H
24;0;0;1;0;3;0;1;0;CT;Monte Perdido;1;[20,30[;H
21;0;0;1;0;3;1;0;0;CZE;Monte Perdido;5;[20,30[;H
22;1;0;0;0;1;0;0;0;CZE;Monte Perdido;1;[20,30[;F
28;0;0;1;0;2;1;1;0;NA;Monte Perdido;4;[20,30[;H
34;0;0;1;0;3;0;1;0;NA;Monte Perdido;4;[30,40[;H
42;10;1;100;0;3;1;0;0;DEU;Monte Perdido;3;[40,50[;H
38;10;1;50;0;4;1;0;0;DEU;Monte Perdido;1;[30,40[;F
35;0;0;6;0;3;1;1;0;PV;Monte Perdido;2;[30,40[;H
29;0;0;2;0;3;1;1;0;PV;Monte Perdido;3;[20,30[;F
34;10;0;1;0;4;1;0;1;M;Monte Perdido;5;[30,40[;H
35;10;0;1;0;4;1;0;1;M;Monte Perdido;4;[30,40[;F
27;6;0;5;0;3;0;1;1;CT;Monte Perdido;2;[20,30[;H
28;3;0;3;0;3;0;1;1;CT;Monte Perdido;1;[20,30[;F
20;20;0;6;0;3;1;1;0;NA;Monte Perdido;3;[20,30[;H
46;20;1;4;1;4;1;1;1;PV;Monte Perdido;2;[40,50[;H
48;20;1;4;1;4;1;1;1;PV;Monte Perdido;1;[40,50[;H
36;15;0;5;1;3;1;1;0;FRA;Monte Perdido;4;[30,40[;H
37;10;0;5;1;3;0;1;0;FRA;Monte Perdido;5;[30,40[;H
53;34;1;15;0;3;1;0;0;NA;Monte Perdido;3;[50,60[;H
50;34;1;15;0;3;1;0;0;NA;Monte Perdido;2;[50,60[;F
17;8;1;5;0;3;1;0;0;NA;Monte Perdido;4;[10,20[;F
29;4;1;5;0;3;1;1;1;VC;Monte Perdido;1;[20,30[;H
35;4;1;5;0;3;1;1;1;VC;Monte Perdido;3;[30,40[;F
34;15;1;2;1;2;1;0;1;AS;Monte Perdido;5;[30,40[;H
38;15;1;2;1;2;1;0;1;AS;Monte Perdido;5;[30,40[;H
27;10;0;4;1;3;1;0;0;PV;Monte Perdido;4;[20,30[;H
26;10;0;7;1;3;1;0;0;PV;Monte Perdido;5;[20,30[;H
37;0;0;10;0;3;1;0;0;AN;Monte Perdido;1;[30,40[;H
25;0;0;1;0;3;1;0;0;AN;Monte Perdido;3;[20,30[;F
34;0;0;1;0;3;0;0;0;GA;Monte Perdido;3;[30,40[;H
38;0;0;1;0;3;0;0;0;GA;Monte Perdido;2;[30,40[;H
29;0;0;1;0;3;0;0;0;GA;Monte Perdido;1;[20,30[;H
32;15;1;100;1;4;1;1;1;DEU;Monte Perdido;3;[30,40[;H
43;30;1;200;1;4;1;1;1;DEU;Monte Perdido;2;[40,50[;H
53;20;1;0;1;4;1;1;1;DEU;Monte Perdido;3;[50,60[;H
54;15;1;0;1;4;1;1;1;DEU;Monte Perdido;5;[50,60[;H
48;4;1;0;1;3;1;1;1;DEU;Monte Perdido;4;[40,50[;H
46;15;1;0;1;4;1;1;1;DEU;Monte Perdido;2;[40,50[;F
42;20;1;0;1;4;1;1;1;DEU;Monte Perdido;4;[40,50[;F
49;4;1;0;1;4;1;1;1;DEU;Monte Perdido;3;[40,50[;F
50;3;0;1;1;4;1;1;1;VC;Monte Perdido;2;[50,60[;H
23;3;0;1;1;3;1;1;1;VC;Monte Perdido;5;[20,30[;H
54;39;1;100;1;3;1;1;1;PV;Monte Perdido;4;[50,60[;H
47;25;1;10;1;2;1;1;1;PV;Monte Perdido;2;[40,50[;H
15;1;1;2;1;2;1;1;1;PV;Monte Perdido;3;[10,20[;H
18;1;1;1;1;2;1;1;1;PV;Monte Perdido;2;[10,20[;H
40;20;1;70;0;3;1;0;0;MU;Monte Perdido;1;[40,50[;H
37;19;1;30;0;4;1;0;0;MU;Monte Perdido;5;[30,40[;F
26;0;0;1;1;3;0;1;1;FRA;Monte Perdido;5;[20,30[;H
27;0;0;3;1;3;0;1;1;FRA;Monte Perdido;2;[20,30[;H
25;2;1;6;1;4;1;0;1;CT;Monte Perdido;1;[20,30[;H
22;2;0;6;1;4;0;0;1;CT;Monte Perdido;4;[20,30[;H
21;2;0;3;1;3;0;0;1;CT;Monte Perdido;1;[20,30[;F
31;10;0;1;0;2;0;1;0;FRA;Monte Perdido;5;[30,40[;H
31;5;0;1;0;3;0;1;0;FRA;Monte Perdido;1;[30,40[;H
28;5;0;1;0;3;0;1;0;FRA;Monte Perdido;3;[20,30[;H
49;30;1;25;0;4;1;1;0;PV;Monte Perdido;2;[40,50[;H
50;30;1;100;0;4;1;1;0;PV;Monte Perdido;4;[50,60[;H
27;9;1;25;0;4;1;1;0;PV;Monte Perdido;4;[20,30[;H
33;0;0;2;0;3;1;1;0;PV;Monte Perdido;3;[30,40[;H
32;20;1;1;0;3;0;1;0;PV;Monte Perdido;4;[30,40[;H
34;5;0;1;0;3;0;1;0;PV;Monte Perdido;3;[30,40[;H
58;40;1;200;1;4;0;1;1;FRA;Monte Perdido;2;[50,60[;H
58;40;1;50;1;4;1;1;1;FRA;Monte Perdido;2;[50,60[;H
49;40;1;50;1;5;1;1;1;FRA;Monte Perdido;4;[40,50[;H
57;45;0;20;1;4;0;1;1;FRA;Monte Perdido;3;[50,60[;H
35;34;1;100;1;3;1;1;1;FRA;Monte Perdido;2;[30,40[;H
15;10;1;11;1;3;0;1;1;FRA;Monte Perdido;4;[10,20[;H
22;5;0;20;1;4;0;1;1;FRA;Monte Perdido;5;[20,30[;H
51;10;1;20;1;3;1;1;1;FRA;Monte Perdido;2;[50,60[;H
32;30;0;100;1;3;0;1;1;FRA;Monte Perdido;2;[30,40[;H
38;15;0;20;1;5;0;1;1;FRA;Monte Perdido;4;[30,40[;H
37;30;1;40;1;3;0;1;1;FRA;Monte Perdido;5;[30,40[;H
51;40;1;20;1;3;0;1;1;FRA;Monte Perdido;5;[50,60[;F
28;17;0;24;1;4;1;0;0;FRA;Monte Perdido;5;[20,30[;H
28;20;0;24;1;4;0;0;0;FRA;Monte Perdido;1;[20,30[;H
18;0;0;1;0;3;1;0;1;FRA;Aneto;2;[10,20[;H
37;20;1;100;1;4;1;0;1;PV;Aneto;5;[30,40[;H
59;32;1;50;1;3;1;0;1;PV;Aneto;4;[50,60[;H
25;5;1;40;1;4;1;0;1;PV;Aneto;4;[20,30[;H
39;25;0;30;0;4;1;0;1;CT;Aneto;1;[30,40[;H
43;25;1;20;0;4;1;0;1;CT;Aneto;4;[40,50[;H
32;15;0;1;1;3;1;1;1;M;Aneto;1;[30,40[;H
35;15;1;6;1;4;1;1;1;M;Aneto;4;[30,40[;H
45;20;1;30;0;3;1;1;0;VC;Aneto;2;[40,50[;H
33;20;0;2;0;4;1;1;0;VC;Aneto;5;[30,40[;H
39;17;1;30;0;4;1;1;1;M;Aneto;1;[30,40[;H
11;5;0;8;0;3;1;1;1;M;Aneto;3;[10,20[;H
29;6;1;2;1;4;1;1;1;VC;Aneto;3;[20,30[;H
64;40;1;100;1;4;1;1;1;PV;Aneto;2;[60,70[;H
61;40;1;100;1;3;1;1;1;PV;Aneto;2;[60,70[;F
43;20;1;12;1;4;1;1;1;VC;Aneto;2;[40,50[;H
37;4;0;1;1;4;1;1;1;VC;Aneto;1;[30,40[;H
29;4;0;2;1;4;1;1;1;VC;Aneto;5;[20,30[;H
47;23;1;20;0;4;1;0;1;CT;Aneto;1;[40,50[;H
20;10;0;1;0;3;1;0;1;CT;Aneto;4;[20,30[;H
29;20;1;5;0;3;1;1;1;IB;Aneto;2;[20,30[;H
29;24;1;20;0;3;1;1;1;IB;Aneto;1;[20,30[;H
41;0;0;3;0;2;1;1;1;CT;Aneto;4;[40,50[;H
39;0;0;3;0;3;1;1;1;CT;Aneto;5;[30,40[;H
14;0;0;3;0;2;1;1;1;CT;Aneto;1;[10,20[;F
10;0;0;3;0;3;1;1;1;CT;Aneto;2;[10,20[;F
55;8;0;1;1;3;1;1;1;VC;Aneto;5;[50,60[;H
23;5;1;2;1;4;1;1;1;VC;Aneto;1;[20,30[;H
23;4;0;2;1;2;1;1;1;VC;Aneto;2;[20,30[;H
29;4;0;2;1;2;1;1;1;VC;Aneto;1;[20,30[;H
15;4;0;2;1;2;1;1;1;VC;Aneto;3;[10,20[;H
18;4;0;2;1;3;1;1;1;VC;Aneto;1;[10,20[;H
